source,venue_name,venue_type,publisher,subject_area,level,indexing,impact_factor,jcr_quartile,cas_quartile,ccf_level,review_cycle,apc_fee,template_url,submission_url,reference_style,representative_papers,risk_note,last_checked_date
openalex+websearch,中国科学:技术科学(Science China Technological Sciences),journal,科学出版社/Springer Nature,技术科学/工程,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=4.711,h_index=90作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,https://www.scichina.com,https://mc03.manuscriptcentral.com/scts,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S162583102 issn=['1674-7321','1869-1900'] host=Springer works_count=4441 h_index=90 2yr均被引=4.711(真实ISSN查询); 精确IF/分区付费墙不可得; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S162583102; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,中国科学:数学(Science China Mathematics),journal,科学出版社/Springer Nature,数学,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=1.052,h_index=56作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,https://www.scichina.com,https://mc03.manuscriptcentral.com/scms,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S18344391 issn=['1674-7283','1869-1862'] host=Springer works_count=2926 h_index=56 2yr均被引=1.052(真实ISSN查询); 精确IF/分区付费墙不可得; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S18344391; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,科学通报(Science Bulletin/Chinese Science Bulletin),journal,科学出版社/Elsevier,综合性自然科学,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=7.907,h_index=157作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,https://www.sciencedirect.com/journal/science-bulletin,https://www.editorialmanager.com/scib,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S4210187383 issn=['2095-9273','2095-9281'] host=Elsevier works_count=5755 h_index=157 2yr均被引=7.907(真实ISSN查询,英文版Science Bulletin); 中文《科学通报》另有OpenAlex无ISSN记录S4306556292(wc=1556); 精确IF/分区付费墙不可得; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S4210187383; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,机械工程学报(Journal of Mechanical Engineering),journal,中国机械工程学会/机械工业出版社,机械工程,北大核心/CSCD/EI,EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0.443,h_index=46作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.cjmenet.com.cn,http://www.cjmenet.com.cn,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S4210240396 issn=['0577-6686'] host=None works_count=15241 h_index=46 2yr均被引=0.443(真实ISSN查询); EI收录为中文机械类权威刊; 精确IF/分区付费墙不可得; oa_id=S4210240396; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,农业机械学报(Transactions of the Chinese Society of Agricultural Machinery),journal,中国农业机械学会,农业工程/农业机械,北大核心/CSCD/EI,EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=12.667,h_index=17作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.j-csam.org,http://www.j-csam.org,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S2765034479 issn=['1000-1298'] host=中国农业机械学会 works_count=1459 h_index=17 2yr均被引=12.667(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S2765034479; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,中华医学杂志(National Medical Journal of China/Zhonghua Yixue Zazhi),journal,中华医学会,临床医学/综合医学,北大核心/CSCD,Scopus/Medline,"免费源不可得(付费墙);OpenAlex 2yr均被引=0(中文版未聚合),h_index=7作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.nmjc.net.cn,http://www.nmjc.net.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S2751117172 issn=['0376-2491'] host=Chinese Medical Association works_count=3307 h_index=7 2yr均被引=0(真实ISSN查询,中文刊被引未聚合); 精确IF/分区付费墙不可得; oa_id=S2751117172; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,中华外科杂志(Chinese Journal of Surgery),journal,中华医学会,外科学/临床医学,北大核心/CSCD,Scopus/Medline,"免费源不可得(付费墙);OpenAlex 2yr均被引=0(中文刊未聚合),h_index=5作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.zhwkzz.org,http://www.zhwkzz.org,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S2752543604 issn=['0529-5815'] host=Chinese Medical Association works_count=2345 h_index=5 2yr均被引=0(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S2752543604; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,药学学报(Acta Pharmaceutica Sinica/Yaoxue Xuebao),journal,中国药学会/中国医学科学院药物研究所,药学/药物化学,北大核心/CSCD/EI,EI/Scopus/Medline,"免费源不可得(付费墙);OpenAlex 2yr均被引=0(英文聚合源未计),h_index=12作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.yxxb.com.cn,http://www.yxxb.com.cn,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S2753569916 issn=['0513-4870'] host=Springer Nature works_count=1161 h_index=12 2yr均被引=0(真实ISSN查询); 另有中文无ISSN源S4306557765(wc=855); 精确IF/分区付费墙不可得; oa_id=S2753569916; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,地理学报(Acta Geographica Sinica),journal,中国地理学会/中国科学院地理科学与资源研究所,地理学,北大核心/CSCD/CSSCI,Scopus,"免费源不可得(付费墙);OpenAlex中文源被引未聚合,中文源h_index=9作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.geog.com.cn,http://www.geog.com.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex中文源=https://openalex.org/S4306546362 issn=None host=None works_count=435 h_index=9 2yr均被引=0(搜索查询,无ISSN); ISSN印本=0375-5444(WebSearch/Wikidata定位待核实); 英文姊妹刊Journal of Geographical Sciences另见下条; 精确IF/分区付费墙不可得; oa_id=S4306546362; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,地理学报(英文版)(Journal of Geographical Sciences),journal,科学出版社/Springer Nature,地理学,SCI/Scopus,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=4.881,h_index=99作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,https://link.springer.com/journal/11442,https://www.editorialmanager.com/jgs,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S49345018 issn=['1009-637X','1861-9568'] host=Springer works_count=2370 h_index=99 2yr均被引=4.881(真实ISSN查询); 精确IF/分区付费墙不可得; ai_policy=Springer Nature系:LLM使用须在方法学section(无则适当处)记录;AI辅助copy editing免声明;LLM不满足署名标准不得署名;生成式AI图像原则上禁止发表(除签约机构图/AI主题论文引用图/基于可溯源科学数据且合规的AI工具三类例外,均须在图中明确标注AI生成)(springer.com editorial-policies/artificial-intelligence官方实查;2026-06); oa_id=S49345018; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,管理世界(Management World),journal,国务院发展研究中心,管理学/经济学,北大核心/CSSCI,CSSCI,"免费源不可得(付费墙);OpenAlex中文源被引未聚合,h_index=2作可核查替代(覆盖不全)",免费源不可得(Clarivate JCR付费墙),N/A(社科类无中科院分区),N/A,待核查,待核查,http://www.mwm.net.cn,http://www.mwm.net.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex中文源=https://openalex.org/S4306556525 issn=None host=None works_count=1007 h_index=2 2yr均被引=0(搜索查询,无ISSN,OpenAlex对中文社科刊覆盖不全); ISSN印本=1002-5502(待核实); CSSCI权威经管刊; IF/SJR付费墙不可得; oa_id=S4306556525; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,经济研究(Economic Research Journal),journal,中国社会科学院经济研究所,经济学,北大核心/CSSCI,CSSCI,"免费源不可得(付费墙);OpenAlex对中文社科刊覆盖不全,无聚合记录,待核查",免费源不可得(Clarivate JCR付费墙),N/A(社科类无中科院分区),N/A,待核查,待核查,http://www.erj.cn,http://www.erj.cn,GB/T 7714,待核查(OpenAlex无可靠聚合源),"OpenAlex按印本ISSN 0577-9154查询返回404,搜索未命中权威聚合源(中文社科覆盖不全); ISSN=0577-9154经WebSearch(Wikidata Q15760370)定位待核实; CSSCI顶级经济学刊; works_count/h_index待核查; IF/SJR付费墙不可得; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,统计研究(Statistical Research),journal,中国统计学会/国家统计局统计科学研究所,统计学,北大核心/CSSCI,CSSCI,"免费源不可得(付费墙);OpenAlex中文源被引未聚合,h_index=4作可核查替代",免费源不可得(Clarivate JCR付费墙),N/A(社科类无中科院分区),N/A,待核查,待核查,http://www.tjyj.com.cn,http://www.tjyj.com.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex中文源=https://openalex.org/S4306556966 issn=None host=None works_count=474 h_index=4 2yr均被引=0(搜索查询,无ISSN); ISSN印本=1002-4565(待核实,按此ISSN查OpenAlex返回404); CSSCI统计学权威刊; IF/SJR付费墙不可得; oa_id=S4306556966; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,心理学报(Acta Psychologica Sinica),journal,中国心理学会/中国科学院心理研究所,心理学,北大核心/CSSCI/CSCD,Scopus/SSCI,"免费源不可得(付费墙);OpenAlex 2yr均被引=1.394,h_index=47作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,https://journal.psych.ac.cn,https://journal.psych.ac.cn,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S158647270 issn_l=0439-755X host=Science Press works_count=3114 h_index=47 2yr均被引=1.394(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S158647270; issn=0439-755X; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,测绘学报(Acta Geodaetica et Cartographica Sinica),journal,中国测绘地理信息学会,测绘科学/大地测量,北大核心/CSCD/EI,EI/Scopus,"免费源不可得(付费墙);OpenAlex中文源被引未聚合,h_index=16作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://xb.chinasmp.com,http://xb.chinasmp.com,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S4306500333 issn=None host=None works_count=1094 h_index=16 2yr均被引=0(搜索查询,无ISSN); ISSN印本=1001-1595(按此ISSN查OpenAlex返回404,WebSearch/Wikidata Q15764576定位待核实); EI收录测绘权威刊; IF/分区付费墙不可得; oa_id=S4306500333; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,遥感学报(National Remote Sensing Bulletin),journal,中国科学院空天信息创新研究院/中国地理学会,遥感科学,北大核心/CSCD/EI,EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0.724,h_index=38作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.ygxb.ac.cn,http://www.ygxb.ac.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S2764468969 issn_l=1007-4619 host=Science Press works_count=6453 h_index=38 2yr均被引=0.724(真实ISSN查询,Crossref证实pub=空天信息创新研究院); 精确IF/分区付费墙不可得; oa_id=S2764468969; issn=1007-4619; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,中国电机工程学报(Proceedings of the CSEE),journal,中国电机工程学会,电气工程/电力系统,北大核心/CSCD/EI,EI/Scopus,"免费源不可得(付费墙);OpenAlex中文源被引未聚合,h_index=41作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.pcsee.org,http://www.pcsee.org,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S4306524031 issn=None host=None works_count=5459 h_index=41 2yr均被引=0(搜索查询,无ISSN); ISSN印本=0258-8013(按此ISSN查OpenAlex返回404,WebSearch北大期刊网/EI名录定位待核实); EI收录电气工程权威刊; IF/分区付费墙不可得; oa_id=S4306524031; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,物理学报(Acta Physica Sinica),journal,中国物理学会/中国科学院物理研究所,物理学,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0.558,h_index=52作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://wulixb.iphy.ac.cn,http://wulixb.iphy.ac.cn,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S950076683 issn=['1000-3290'] host=Science Press works_count=35079 h_index=52 2yr均被引=0.558(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S950076683; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,化学学报(Acta Chimica Sinica),journal,中国化学会/中国科学院上海有机化学研究所,化学,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=1.992,h_index=38作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://sioc-journal.cn/journal/hxxb,http://sioc-journal.cn,GB/T 7714,待核查(未查询OpenAlex works),OpenAlex源=https://openalex.org/S205376447 issn=['0567-7351'] host=Science Press works_count=2380 h_index=38 2yr均被引=1.992(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S205376447; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,中国农业科学(Scientia Agricultura Sinica),journal,中国农业科学院/中国农学会,农学/农业科学,北大核心/CSCD,Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0,h_index=32作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.chinaagrisci.com,http://www.chinaagrisci.com,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S4306529288 issn=['0578-1752'] host=None works_count=5655 h_index=32 2yr均被引=0(真实ISSN查询); 精确IF/分区付费墙不可得;实测栏宽=单栏约81mm/整页约170mm(A4双栏,来源:chinaagrisci.com发表PDF实测,pdfplumber词边聚类,2026-06-11); oa_id=S4306529288; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,作物学报(Acta Agronomica Sinica),journal,中国作物学会/中国农业科学院作物科学研究所,作物科学/农学,北大核心/CSCD,Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0.263,h_index=34作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://zwxb.chinacrops.org,http://zwxb.chinacrops.org,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S139986892 issn=['0496-3490'] host=Science Press works_count=7316 h_index=34 2yr均被引=0.263(真实ISSN查询); 精确IF/分区付费墙不可得;实测栏宽=单栏约81mm/整页约170mm(A4双栏,来源:zwxb.chinacrops.org发表PDF实测,pdfplumber词边聚类,2026-06-11); oa_id=S139986892; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,岩石学报(Acta Petrologica Sinica),journal,中国矿物岩石地球化学学会/中国科学院地质与地球物理研究所,地质学/岩石学,北大核心/CSCD/SCI,SCI/EI/Scopus,"免费源不可得(付费墙);OpenAlex 2yr均被引=0.735,h_index=66作可核查替代",免费源不可得(Clarivate JCR付费墙),免费源不可得(中科院分区/LetPub付费墙),N/A,待核查,待核查,http://www.ysxb.ac.cn,http://www.ysxb.ac.cn,GB/T 7714,待核查(未查询OpenAlex works),"OpenAlex源=https://openalex.org/S158389693 issn=['1000-0569','2095-8927'] host=Science Press works_count=5596 h_index=66 2yr均被引=0.735(真实ISSN查询); 精确IF/分区付费墙不可得; oa_id=S158389693; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Biosystems Engineering,journal,Elsevier BV,生物系统工程/农业工程(含精准畜牧),SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=5.98作替代","Q1(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学一/二区)",N/A,数月,约2750 USD(OpenAlex apc_usd;以官网为准),https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/ybeng,Elsevier,"Twenty five years of remote sensing in precision agriculture(被引1878,DOI 10.1016/j.biosystemseng.2012.08.009);Agricultural robots for field operations: Concepts and components(被引712,DOI 10.1016/j.biosystemseng.2016.06.014)","ISSN-L 1537-5110/host=Elsevier BV/works_count=4822/h_index=151/is_oa=False/homepage来自OpenAlex sources真实curl(S65230043);精确IF/JCR分位/中科院分区付费墙未核,以OpenAlex 2yr均被引5.98作替代;代表作为该源最高被引works真实curl;精准畜牧领域刊载动物行为/牲畜监测建模; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S65230043; issn=1537-5110; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Journal of Dairy Science,journal,Elsevier BV,奶业科学/反刍动物营养(含精准奶牛养殖),SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=3.62作替代","Q1(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学一区)",N/A,数月,"约3500 USD(OpenAlex apc_usd;混合OA,以官网为准)",https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/jds,Elsevier(ADSA风格),"Methods for Dietary Fiber, NDF and Nonstarch Polysaccharides in Animal Nutrition(被引28124,DOI 10.3168/jds.s0022-0302(91)78551-2);A Body Condition Scoring Chart for Holstein Dairy Cows(被引2922,DOI 10.3168/jds.s0022-0302(89)79081-0)","ISSN-L 0022-0302/host=Elsevier BV/works_count=42658/h_index=322/is_oa=True来自OpenAlex sources真实curl(S28349394);精确IF/JCR/中科院分区付费墙未核,以OpenAlex 2yr均被引3.62作替代;代表作为该源最高被引works真实curl;奶牛领域旗舰刊,体况评分/产奶监测相关; ai_policy=Elsevier系:不允许AI创建/修改投稿图像;文本须在references前加AI声明(elsevier.com the-use-of-generative-ai原文实查;2026-06); oa_id=S28349394; issn=0022-0302; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Animal,journal,Elsevier BV (原Cambridge UP),"动物科学(综合,含精准畜牧)",SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=3.49作替代","Q1(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学一区)",N/A,数月,"约1400 USD(OpenAlex apc_usd;混合OA,以官网为准)",https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/animal,Elsevier,"Adaptation to hot climate and strategies to alleviate heat stress in livestock production(被引1020,DOI 10.1017/s1751731111002448);Methane mitigation in ruminants: from microbe to the farm scale(被引875,DOI 10.1017/s1751731109990620)","ISSN-L 1751-7311/host=Elsevier BV(原Cambridge,2021起Elsevier发行)/works_count=5863/h_index=141/is_oa=True来自OpenAlex sources真实curl(S66388299);精确IF/分区付费墙未核,以OpenAlex 2yr均被引3.49作替代;代表作为该源最高被引works真实curl;animal为EAAP/BSAS等学会联合刊; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S66388299; issn=1751-7311; domain_scope=中国语境; if_kind=proxy",2026-06
DOAJ+OpenAlex,Animals (MDPI),journal,MDPI AG,"动物科学/动物福利(交叉,含精准畜牧)",journal-OA,SCIE/DOAJ/Scopus,JCR精确IF免费源不可得(付费墙);OpenAlex 2yr均被引=2.80作替代,"Q1(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学二/三区)",N/A,约平均1-2个月(MDPI快速),"约1949 USD(OpenAlex apc_usd;CC BY,以mdpi.com为准)",https://www.mdpi.com/journal/animals/instructions,https://susy.mdpi.com,MDPI,"Impact of Heat Stress on Poultry Production(被引1170,DOI 10.3390/ani3020356);The 2020 Five Domains Model: Including Human-Animal Interactions in Assessments of Animal Welfare(被引867,DOI 10.3390/ani10101870)","ISSN-L 2076-2615/host=MDPI/works_count=24566/h_index=134/is_oa=True/apc_usd=1949来自OpenAlex sources真实curl(S4210168508);精确IF/分区付费墙未核,以OpenAlex 2yr均被引2.80作替代;代表作为该源最高被引works真实curl;MDPI存预警争议(beallslist.net),需核中科院最新预警名单; ai_policy=MDPI系:AI使用须在methods披露并注明工具;AI图像受特别审查;AI不得署名;作者全责(www2.mdpi.com/ethics实查;2026-06); oa_id=S4210168508; issn=2076-2615; domain_scope=中国语境; if_kind=proxy",2026-06
DOAJ+OpenAlex,Smart Agricultural Technology,journal,Elsevier BV,智慧农业/智能装备(含精准畜牧),journal-OA,"Scopus/DOAJ(新刊,SCIE待核)",JCR精确IF免费源不可得(付费墙/新刊);OpenAlex 2yr均被引=4.49作替代,"待核查(新刊,JCR收录/分位以官方为准)",待核查(LetPub中科院分区未核;新刊),N/A,数月,"约1800 USD(OpenAlex apc_usd;CC BY,以官网为准)",https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/atech,Elsevier,"The digitization of agricultural industry - a systematic literature review on agriculture 4.0(被引477,DOI 10.1016/j.atech.2022.100042);Digital Twins in Agriculture: A State-of-the-art review(被引274,DOI 10.1016/j.atech.2022.100094)","ISSN-L 2772-3755/host=Elsevier BV/works_count=2243/h_index=60/is_oa=True/apc_usd=1800来自OpenAlex sources真实curl(S4210238883);2021创刊新刊,JCR/中科院分区待官方核;以OpenAlex 2yr均被引4.49作替代;代表作为该源最高被引works真实curl; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S4210238883; issn=2772-3755; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Animal Feed Science and Technology,journal,Elsevier BV,动物饲料科学与技术/反刍营养,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=2.31作替代","Q1/Q2(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学一/二区)",N/A,数月,"约3500 USD(OpenAlex apc_usd;混合OA,以官网为准)",https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/anifee,Elsevier,"Standardization of procedures for nitrogen fractionation of ruminant feeds(被引2624,DOI 10.1016/0377-8401(95)00837-3);State-of-the-art on use of insects as animal feed(被引1759,DOI 10.1016/j.anifeedsci.2014.07.008)","ISSN-L 0377-8401/host=Elsevier BV/works_count=8853/h_index=189/is_oa=False来自OpenAlex sources真实curl(S171407314);精确IF/分区付费墙未核,以OpenAlex 2yr均被引2.31作替代;代表作为该源最高被引works真实curl;饲料营养与精准饲喂相关; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S171407314; issn=0377-8401; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Livestock Science,journal,Elsevier BV,家畜科学/牲畜生产系统,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=1.72作替代","Q2(据公知,精确以JCR为准付费墙)","待核查(LetPub中科院分区未核,常识为农林科学二/三区)",N/A,数月,"约2520 USD(OpenAlex apc_usd;混合OA,以官网为准)",https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/livsci,Elsevier,"Effects of climate changes on animal production and sustainability of livestock systems(被引1246,DOI 10.1016/j.livsci.2010.02.011);Comparing environmental impacts for livestock products: A review of life cycle assessments(被引1205,DOI 10.1016/j.livsci.2009.11.007)","ISSN-L 1871-1413/host=Elsevier BV/works_count=5704/h_index=120/is_oa=False来自OpenAlex sources真实curl(S14620535);精确IF/分区付费墙未核,以OpenAlex 2yr均被引1.72作替代;代表作为该源最高被引works真实curl;牲畜生产系统与可持续养殖; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); oa_id=S14620535; issn=1871-1413; domain_scope=中国语境; if_kind=proxy",2026-06
